"[all run data]","count turtles","count leoes","count hienas","count turtles","count leoes","count hienas","count turtles","count leoes","count hienas","count turtles","count leoes","count hienas","count turtles","count leoes","count hienas","count turtles","count leoes","count hienas","count turtles","count leoes","count hienas","count turtles","count leoes","count hienas","count turtles","count leoes","count hienas","count turtles","count leoes","count hienas"
,"50","44","6","62","44","18","58","46","12","55","42","13","56","42","14","56","41","15","59","43","16","61","47","14","50","45","5","52","40","12"
,"49","44","5","61","44","17","57","46","11","55","42","13","55","42","13","55","41","14","59","43","16","61","47","14","50","45","5","52","40","12"
,"49","44","5","59","44","15","57","46","11","55","42","13","55","42","13","55","41","14","58","43","15","61","47","14","50","45","5","52","40","12"
,"49","44","5","59","44","15","57","46","11","55","42","13","55","42","13","55","41","14","58","43","15","61","47","14","50","45","5","52","40","12"
,"49","44","5","59","44","15","57","46","11","55","42","13","55","42","13","53","41","12","58","43","15","61","47","14","50","45","5","52","40","12"
,"49","44","5","59","44","15","56","46","10","54","41","13","54","42","12","53","41","12","57","43","14","61","47","14","50","45","5","52","40","12"
,"49","44","5","59","44","15","56","46","10","54","41","13","54","42","12","53","41","12","57","43","14","60","47","13","50","45","5","52","40","12"
,"49","44","5","57","44","13","56","46","10","54","41","13","54","42","12","53","41","12","57","43","14","60","47","13","50","45","5","52","40","12"
,"49","44","5","57","44","13","56","46","10","54","41","13","53","42","11","53","41","12","57","43","14","59","47","12","50","45","5","52","40","12"
,"49","44","5","57","44","13","56","46","10","54","41","13","53","42","11","53","41","12","57","43","14","59","47","12","50","45","5","52","40","12"
,"49","44","5","57","44","13","56","46","10","54","41","13","53","42","11","53","41","12","57","43","14","59","47","12","50","45","5","52","40","12"
,"49","44","5","57","44","13","56","46","10","54","41","13","53","42","11","53","41","12","57","43","14","59","47","12","50","45","5","51","40","11"
,"49","44","5","57","44","13","56","46","10","54","41","13","53","42","11","53","41","12","57","43","14","59","47","12","50","45","5","51","40","11"
,"49","44","5","57","44","13","55","46","9","54","41","13","53","42","11","52","41","11","57","43","14","59","47","12","50","45","5","51","40","11"
,"48","44","4","56","44","12","55","46","9","54","41","13","53","42","11","52","41","11","57","43","14","59","47","12","49","45","4","51","40","11"
,"48","44","4","56","44","12","55","46","9","54","41","13","52","41","11","52","41","11","57","43","14","59","47","12","49","45","4","51","40","11"
,"48","44","4","56","44","12","55","46","9","52","41","11","52","41","11","52","41","11","57","43","14","59","47","12","49","45","4","51","40","11"
,"48","44","4","55","43","12","54","46","8","52","41","11","51","41","10","51","41","10","57","43","14","59","47","12","48","45","3","51","40","11"
,"48","44","4","54","43","11","54","46","8","52","41","11","51","41","10","51","41","10","56","43","13","59","47","12","48","45","3","50","40","10"
,"48","44","4","54","43","11","54","46","8","52","41","11","51","41","10","51","41","10","56","43","13","59","47","12","47","45","2","50","40","10"
,"48","44","4","54","43","11","53","46","7","52","41","11","51","41","10","51","41","10","56","43","13","59","47","12","47","45","2","50","40","10"
,"48","44","4","54","43","11","53","46","7","52","41","11","50","41","9","51","41","10","56","43","13","58","47","11","47","45","2","49","40","9"
,"48","44","4","54","43","11","53","46","7","52","41","11","50","41","9","51","41","10","56","43","13","58","47","11","47","45","2","48","40","8"
,"47","44","3","53","43","10","53","46","7","52","41","11","49","41","8","51","41","10","56","43","13","58","47","11","47","45","2","48","40","8"
,"47","44","3","53","43","10","53","46","7","52","41","11","49","41","8","50","41","9","56","43","13","57","47","10","47","45","2","48","40","8"
,"46","44","2","53","43","10","53","46","7","52","41","11","48","41","7","50","41","9","56","43","13","56","47","9","47","45","2","48","40","8"
,"46","44","2","52","43","9","52","46","6","51","41","10","48","41","7","50","41","9","56","43","13","56","47","9","47","45","2","48","40","8"
,"46","44","2","52","43","9","52","46","6","51","41","10","48","41","7","50","41","9","55","43","12","56","47","9","47","45","2","48","40","8"
,"46","44","2","52","43","9","52","46","6","50","41","9","48","41","7","49","41","8","55","43","12","56","47","9","47","45","2","48","40","8"
,"46","44","2","52","43","9","52","46","6","50","41","9","48","41","7","48","41","7","55","43","12","56","47","9","46","45","1","48","40","8"
,"46","44","2","52","43","9","52","46","6","50","41","9","48","41","7","48","41","7","55","43","12","55","47","8","46","45","1","48","40","8"
,"46","44","2","52","43","9","52","46","6","50","41","9","48","41","7","47","41","6","55","43","12","55","47","8","46","45","1","48","40","8"
,"46","44","2","51","43","8","52","46","6","50","41","9","48","41","7","47","41","6","55","43","12","55","47","8","46","45","1","48","40","8"
