"BehaviorSpace results (NetLogo 6.3.0)"
"trabalhoIAA - Cópia.nlogo"
"teste7"
"10/22/2023 16:44:07:731 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","percV","show-energy?","percA","energiaAlimento","penergH","reproducao_leoes","reproducao_hienas","nleao","percC","reproducao?","tempo_descanso","nhienas","qenergia","penergL","[step]","count turtles","count hienas","count leoes"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","710","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","711","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","712","3930","3930","0"
"8","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","79","29259","27672","1587"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","713","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","714","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","715","3930","3930","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","178","8411","8411","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","716","3930","3930","0"
"6","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","92","26369","22334","4035"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","717","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","718","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","719","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","720","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","721","3930","3930","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","179","8411","8411","0"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","96","64267","1654","62613"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","722","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","723","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","724","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","725","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","726","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","727","3930","3930","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","180","8411","8411","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","728","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","729","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","730","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","731","3930","3930","0"
"10","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","86","31044","29272","1772"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","732","3930","3930","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","181","8411","8411","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","733","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","734","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","735","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","736","3930","3930","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","182","8411","8411","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","737","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","738","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","739","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","740","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","741","3930","3930","0"
"2","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","94","30137","28488","1649"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","742","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","743","3930","3930","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","183","8411","8411","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","744","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","745","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","746","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","747","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","748","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","749","3930","3930","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","184","8411","8411","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","750","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","751","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","752","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","753","3930","3930","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","185","8411","8411","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","754","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","755","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","756","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","757","3930","3930","0"
"4","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","83","33151","33017","134"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","186","8411","8411","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","758","3930","3930","0"
"1","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","69","15079","2132","12947"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","759","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","760","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","761","3930","3930","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","187","8411","8411","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","762","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","763","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","764","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","765","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","766","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","767","3930","3930","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","188","8411","8411","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","768","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","769","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","770","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","771","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","772","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","773","3930","3930","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","189","8411","8411","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","774","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","775","3930","3930","0"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","97","66113","1619","64494"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","776","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","777","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","778","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","779","3930","3930","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","190","8411","8411","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","780","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","781","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","782","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","783","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","784","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","785","3930","3930","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","191","8411","8411","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","786","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","787","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","788","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","789","3930","3930","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","192","8411","8411","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","790","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","791","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","792","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","793","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","794","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","795","3930","3930","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","193","8411","8411","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","796","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","797","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","798","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","799","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","800","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","801","3930","3930","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","194","8411","8411","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","802","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","803","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","804","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","805","3930","3930","0"
"6","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","93","27566","24112","3454"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","806","3930","3930","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","195","8411","8411","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","807","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","808","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","809","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","810","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","811","3930","3930","0"
